  299.999993    4.993207259200001e-02
  350.000001    5.878068235206918e-02
  399.999991    6.771749817802455e-02
  448.700003    7.983099439822071e-02
  498.550013    8.818990883073882e-02
  548.410006    9.643939156454344e-02
  598.260015    1.044894456711503e-01
  648.119971    1.122512342297482e-01
  697.970018    1.196781476669210e-01
  747.829974    1.267311332816693e-01
  797.680020    1.333948399957263e-01
  847.539976    1.396748981022272e-01
  897.390023    1.455711176831281e-01
  947.249979    1.511078514598993e-01
  997.100025    1.562953835272447e-01
 1046.999991    1.611639138329644e-01
 1096.799970    1.657168883571940e-01
 1146.700010    1.699960260361398e-01
 1196.499988    1.740007975178454e-01
 1246.400028    1.777658666053502e-01
 1296.200007    1.812951271153090e-01
 1346.099973    1.846095807053991e-01
 1395.899951    1.877245989251251e-01
 1445.800066    1.906504384840011e-01
 1495.700032    1.934117641095748e-01
 1545.500010    1.960023486257162e-01
 1595.399976    1.984510355247497e-01
 1645.199955    2.007550434684091e-01
 1695.100069    2.029296762901293e-01
 1744.900048    2.049791261272387e-01
 1794.800013    2.069151962049287e-01
 1844.599992    2.087423229220898e-01
 1894.499958    2.104740328496724e-01
 1944.299936    2.121109091141547e-01
 1994.200051    2.136680383168966e-01
 2044.100016    2.151457460926025e-01
 2093.899995    2.165507211110171e-01
 2143.799961    2.178904521158485e-01
 2193.599939    2.191686974916575e-01
 2243.500054    2.203931629297063e-01
 2293.300033    2.215661687014396e-01
 2343.199998    2.226970352989314e-01
 2392.999977    2.237860340133224e-01
 2442.899942    2.248436523008654e-01
 2492.800057    2.258707038926197e-01
 2542.600036    2.268717610463626e-01
 2592.499852    2.278525355278846e-01
 2642.300129    2.288156864735917e-01
 2692.199945    2.297660571476762e-01
 2741.999924    2.307058185903266e-01
 2791.900039    2.316404787078327e-01
 2841.700017    2.325697120078528e-01
 2891.600132    2.335023099146384e-01
 2941.400111    2.344329813276150e-01
 2991.299927    2.353760530338316e-01
 3041.200042    2.363223266007570e-01
 3091.000021    2.372846633886579e-01
 3140.900135    2.382557645714369e-01
 3190.700114    2.392458596874416e-01
 3240.599930    2.402498744404449e-01
 3290.399909    2.412713092965781e-01
 3340.300024    2.423165679774864e-01
 3390.100002    2.433745796155761e-01
 3440.000117    2.444702803722404e-01
 3489.899933    2.455736872470508e-01
 3539.699912    2.467206987229991e-01
 3589.600027    2.478735167104316e-01
 3639.400005    2.490718656508125e-01
 3689.300120    2.502817738394119e-01
 3739.100099    2.515315690735340e-01
 3788.999915    2.528057849159135e-01
 3838.799894    2.541076232274870e-01
 3888.700008    2.554472593444894e-01
 3938.600123    2.567994042995879e-01
 3988.400102    2.581974058422027e-01
 4038.299918    2.595931009130135e-01
 4088.099897    2.610472427824650e-01
 4138.000011    2.624924575107538e-01
 4187.799990    2.639992395255915e-01
 4237.700105    2.655064284057992e-01
 4287.500083    2.670602608600261e-01
 4337.399900    2.686311335811583e-01
 4387.199879    2.702210542942628e-01
 4437.099993    2.718430203605145e-01
 4487.000108    2.734679711979910e-01
 4536.800086    2.751313711100320e-01
 4586.699903    2.768028840058171e-01
 4636.499882    2.785168345384701e-01
 4686.399996    2.802495077129800e-01
 4736.199975    2.820086907360691e-01
 4786.100090    2.837919688748460e-01
 4835.900068    2.855729677131906e-01
 4885.799885    2.873838141197327e-01
 4935.699999    2.891775930873141e-01
 4985.499978    2.910072975677162e-01
 5035.399795    2.928206673940038e-01
 5085.200071    2.946782657767389e-01
 5135.099888    2.965147266431833e-01
 5184.900165    2.983895822405373e-01
 5234.799981    3.002419980673259e-01
 5284.600258    3.021175319636448e-01
 5334.500074    3.039984113046491e-01
 5384.299755    3.058673246740632e-01
 5434.200168    3.077940606025838e-01
 5484.099984    3.096642762262726e-01
 5533.900261    3.116234916875922e-01
 5583.800077    3.135144378199755e-01
 5633.599758    3.154783746284444e-01
 5683.500171    3.174008233894672e-01
 5733.299851    3.193328504190182e-01
 5783.200264    3.212498995343827e-01
 5832.999945    3.231363956109852e-01
 5882.899761    3.250169494594199e-01
 5932.800174    3.268827151693264e-01
 5982.599854    3.287418330382743e-01
 6032.500267    3.305948728203727e-01
 6082.299948    3.324579793940781e-01
 6132.199764    3.342921881316898e-01
 6182.000041    3.361615898819565e-01
 6231.899858    3.380030433864631e-01
 6281.700134    3.398723636212473e-01
 6331.599951    3.417541926943555e-01
 6381.400228    3.435871262075217e-01
 6431.300044    3.454783708028732e-01
 6481.199861    3.472365498922017e-01
 6531.000137    3.490608818985450e-01
 6580.899954    3.507595830838725e-01
 6630.700231    3.524987955544848e-01
 6680.600047    3.542063425077188e-01
 6730.399728    3.559202930405997e-01
 6780.300140    3.576605908177732e-01
 6830.099821    3.593901435046029e-01
 6880.000234    3.611026559242994e-01
 6929.900050    3.627969343676719e-01
 6979.699731    3.644288315088470e-01
 7029.600143    3.660402967462943e-01
 7079.399824    3.676383034135416e-01
 7129.300237    3.692236384961802e-01
 7179.099917    3.708343168900346e-01
 7228.999734    3.724424175204885e-01
 7278.800011    3.740157864895386e-01
 7328.699827    3.756094246160319e-01
 7378.600240    3.770927356127178e-01
 7428.399920    3.786431219444687e-01
 7478.299737    3.800647300799204e-01
 7528.100014    3.815908858635245e-01
 7577.999830    3.829791190777285e-01
 7627.800107    3.844590111237660e-01
 7677.699924    3.858027986913546e-01
 7727.500200    3.871980868965676e-01
 7777.400017    3.885402736049151e-01
 7827.200294    3.898442826720649e-01
 7877.100110    3.912463542924655e-01
 7926.999927    3.924808730072066e-01
 7976.800203    3.939234285990664e-01
 8026.700020    3.951494000086413e-01
 8076.500297    3.965549177515180e-01
 8126.400113    3.978114421996269e-01
 8176.199794    3.990912205764038e-01
 8226.100206    4.003007759586079e-01
 8275.899887    4.014358482081147e-01
 8325.799704    4.025353749230237e-01
 8375.700116    4.036233697039960e-01
 8425.499797    4.046901999386205e-01
 8475.400209    4.058059257334148e-01
 8525.199890    4.069134840588116e-01
 8575.099707    4.079874505154750e-01
 8624.899983    4.090843180939550e-01
 8674.799800    4.100363441133900e-01
 8724.600077    4.110844517063854e-01
 8774.499893    4.119674215528354e-01
 8824.300170    4.129879338486923e-01
 8874.199986    4.138862614455533e-01
 8924.099803    4.148582580172371e-01
 8973.900080    4.158203778574244e-01
 9023.799896    4.167044058390639e-01
 9073.600173    4.177535988808466e-01
 9123.499990    4.185417892655567e-01
 9173.300266    4.195637940180251e-01
 9223.200083    4.202652368359356e-01
 9272.999763    4.211126066621344e-01
 9322.900176    4.218033585911299e-01
 9372.799993    4.225479716887560e-01
 9422.600269    4.232955423855514e-01
 9472.500086    4.241001219102574e-01
 9522.299767    4.248581392346564e-01
 9572.200179    4.257331315298212e-01
 9621.999860    4.264578282763996e-01
 9671.900272    4.272951313109914e-01
 9721.699953    4.280036018060849e-01
 9771.599770    4.286872990285241e-01
 9821.400046    4.293563708587195e-01
 9871.299863    4.298644834227851e-01
 9921.200275    4.304927456469536e-01
 9970.999956    4.309581763123840e-01
10020.999910    4.316170186046878e-01
10070.999860    4.321464314317847e-01
10120.999810    4.328248374109672e-01
10169.999600    4.333077153513550e-01
10219.999550    4.339014901756592e-01
10269.999500    4.342660635769527e-01
10319.999460    4.347772964864723e-01
10369.999410    4.351211937224985e-01
10420.000550    4.356620027668486e-01
10470.000510    4.361220881300479e-01
10519.000290    4.367168940597123e-01
10569.000240    4.372353717358988e-01
10619.000200    4.378127577046596e-01
10669.000150    4.382107058849746e-01
10719.000100    4.386633564211683e-01
10769.000050    4.388837664196996e-01
10819.000010    4.392482312761372e-01
10867.999790    4.394391736846938e-01
10917.999740    4.398404052412000e-01
10967.999700    4.401760536345725e-01
11017.999650    4.406456629226447e-01
11067.999600    4.411145667399245e-01
11117.999550    4.415455100057186e-01
11167.999510    4.420564717663238e-01
11217.000480    4.422957941823701e-01
11267.000440    4.427913979083397e-01
11317.000390    4.427970961594205e-01
11367.000340    4.432663798126970e-01
11417.000290    4.431482651914870e-01
11467.000250    4.435839841478577e-01
11517.000200    4.435466747232812e-01
11565.999980    4.439069066134221e-01
11615.999940    4.440218737173504e-01
11665.999890    4.442658632791173e-01
11715.999840    4.444681748755539e-01
11765.999790    4.446659008417524e-01
11815.999750    4.449530335111796e-01
11865.999700    4.452420114436136e-01
11914.999490    4.455980645691143e-01
11964.999440    4.458801775708780e-01
12015.000580    4.461590071964504e-01
12065.000530    4.462324320519598e-01
12115.000490    4.463545082058716e-01
12165.000440    4.463031162555576e-01
12214.000230    4.463649004898201e-01
12264.000180    4.463678582312157e-01
12314.000130    4.463601792851249e-01
12364.000080    4.463888056876237e-01
12414.000030    4.462983678790349e-01
12463.999990    4.463454183184241e-01
12513.999940    4.464106485324805e-01
12562.999730    4.465743212784665e-01
12612.999680    4.469426119509226e-01
12662.999630    4.471148862037314e-01
12712.999580    4.475193466505477e-01
12762.999530    4.474736257794869e-01
12812.999490    4.476579745485139e-01
12862.999440    4.474899062324006e-01
12912.000420    4.475129158993011e-01
12962.000370    4.474652683919771e-01
13012.000320    4.474152061522179e-01
13062.000270    4.475182070003315e-01
13112.000230    4.474302926114882e-01
13162.000180    4.475899223092896e-01
13212.000130    4.475495197110867e-01
13260.999920    4.477175338257713e-01
13310.999870    4.477125683595366e-01
13360.999820    4.478761053888390e-01
13410.999770    4.477512072099872e-01
13460.999730    4.478891297796152e-01
13510.999680    4.476494002135185e-01
13560.999630    4.477519941960343e-01
13609.999420    4.476812284769539e-01
13660.000560    4.477190804838115e-01
13710.000510    4.479484447953331e-01
13760.000470    4.478214302045600e-01
13810.000420    4.480268622889048e-01
13860.000370    4.477592661345288e-01
13910.000320    4.476357518674325e-01
13959.000110    4.475202963826515e-01
14009.000060    4.472357956778258e-01
14059.000020    4.474233191357340e-01
14108.999970    4.472659687383649e-01
14158.999920    4.474528410693637e-01
14208.999870    4.474464373477183e-01
14258.999820    4.473092747345361e-01
14307.999610    4.473555653597057e-01
14357.999560    4.470297938396002e-01
14407.999520    4.470845774265088e-01
14457.999470    4.468703268880835e-01
14507.999420    4.469283666791280e-01
14558.000560    4.468836497415999e-01
14608.000520    4.469251104747643e-01
14657.000300    4.469514305474573e-01
14707.000260    4.469187610967740e-01
14757.000210    4.469560976931780e-01
14807.000160    4.467883548694062e-01
14857.000110    4.468054493379682e-01
14907.000060    4.465653399358748e-01
14957.000020    4.465095522734350e-01
15005.999800    4.463543454595869e-01
15055.999760    4.461753148211916e-01
15105.999710    4.461878236592877e-01
15155.999660    4.459261969046791e-01
15205.999610    4.460642008473355e-01
15255.999570    4.458164396709789e-01
15305.999520    4.459186265034442e-01
15355.000500    4.457202764397097e-01
15405.000450    4.457164234518636e-01
15455.000400    4.456186051599244e-01
15505.000350    4.456160273965238e-01
15555.000310    4.456266367704121e-01
15605.000260    4.455705236154029e-01
15654.000040    4.455052932588923e-01
15704.000000    4.452070626924980e-01
15753.999950    4.449955526635300e-01
15803.999900    4.445801028648304e-01
15853.999850    4.444617441243073e-01
15903.999810    4.442510751405890e-01
15953.999760    4.444365365302309e-01
